Monthly Income,Utilities,Food,Transportation,Healthcare,Personal Care,Education,Entertainment,Savings,Others
8126,2825.47,2261.73,1204.56,563.06,493.3,906.81,410.94,482.58,347.02
9108,3183.46,2458.05,910.8,605.58,491.45,1329.6,496.66,572.87,432.26
3450,1174.32,875.27,401.14,180.06,192.04,391.33,177.4,198.02,166.35
5096,1576.75,1366.46,682.77,331.09,304.5,556.1,275.68,242.04,240.84
7649,2375.77,2068.32,782.16,436.46,486.15,1009.11,457.4,472.75,312.35
5261,1667.8,1550.86,548.03,342.0,291.66,621.88,294.5,351.55,225.58
3164,999.53,842.33,328.53,208.87,209.21,464.01,163.77,195.43,138.03
9722,3381.57,2614.85,1254.87,515.53,643.71,1195.93,579.83,668.1,409.96
3869,1313.35,1118.7,560.22,244.66,214.64,418.57,248.27,297.28,173.38
3819,1283.95,1099.67,487.96,256.85,233.73,564.74,195.01,99.87,164.96
4705,1455.25,1364.05,612.49,265.68,268.08,591.76,318.28,349.98,189.92
9482,3275.81,2822.68,1112.24,489.33,510.26,1194.05,597.95,345.25,441.11
5515,1882.79,1598.12,556.67,278.76,364.65,657.89,333.04,296.85,244.64
3342,1029.94,903.61,337.81,174.45,233.37,473.89,193.59,255.8,134.62
7560,2597.3,2200.53,1091.78,378.64,463.54,864.73,437.47,432.46,372.93
9259,2903.74,2550.24,973.39,523.49,632.19,932.25,525.09,231.94,430.64
4226,1284.89,1115.18,633.86,236.6,265.58,527.67,221.08,211.1,172.16
3079,1024.82,816.38,333.21,160.74,188.79,450.44,158.83,226.8,150.54
7274,2419.99,1899.91,972.76,458.42,433.55,826.79,408.63,325.33,321.57
7791,2374.28,2004.23,1148.77,544.11,426.28,882.84,493.49,552.21,330.31
6206,1960.74,1608.75,733.02,422.12,320.76,849.63,346.1,419.84,251.1
8280,2895.03,2096.16,1132.06,455.87,487.25,1149.07,548.51,615.92,392.87
8375,2796.59,2465.79,984.42,547.72,512.77,1019.89,482.45,299.69,416.18
9135,3073.96,2708.99,1052.78,627.91,549.83,1294.27,572.07,454.86,382.33
6563,2038.77,1833.3,722.52,447.12,419.45,712.72,384.84,263.26,289.88
4779,1452.52,1395.58,674.06,323.5,257.31,565.6,286.53,248.78,202.51
4528,1421.09,1173.56,511.07,297.62,258.48,544.33,249.05,95.76,207.04
9235,2885.43,2725.1,1054.25,515.87,538.51,1067.93,556.66,318.61,449.86
2813,876.89,774.47,421.81,145.35,151.14,311.92,146.88,220.66,116.2
7368,2281.41,1866.74,857.38,440.29,501.98,861.37,425.39,413.99,316.69
7089,2330.42,1822.34,858.75,362.22,451.07,715.28,418.01,215.5,295.23
4031,1275.43,1070.02,602.65,282.05,208.96,544.86,258.31,203.56,170.46
2322,791.84,585.56,275.08,132.74,149.2,311.61,134.69,143.68,95.9
4969,1536.4,1319.09,587.87,343.69,302.89,608.76,314.58,279.37,230.29
2903,938.34,734.45,410.44,190.04,175.57,337.17,155.29,145.49,117.38
3541,1064.72,927.04,409.33,206.18,247.15,430.96,178.84,214.01,167.45
8095,2623.46,2131.28,904.12,423.9,504.84,1188.56,486.66,242.98,335.3
7911,2395.39,2371.07,958.5,433.08,537.43,1029.84,470.53,366.21,337.54
5503,1919.92,1440.56,743.08,349.23,375.7,751.53,348.86,357.78,239.12
9654,3277.82,2528.96,986.27,642.94,502.28,1076.19,543.24,528.72,422.95
4653,1509.92,1323.03,552.29,323.8,233.43,487.35,235.43,346.08,194.17
4476,1362.18,1311.32,525.09,235.63,262.77,466.22,288.57,208.7,200.92
5340,1760.18,1438.34,599.37,283.66,349.16,660.03,367.63,149.15,261.38
9876,3337.48,2901.38,1310.69,502.18,656.6,1341.5,571.67,226.41,440.34
9704,3003.74,2591.04,1111.1,535.73,638.04,1346.0,603.81,472.07,390.86
6243,2050.27,1622.25,813.69,414.67,368.0,849.18,380.16,288.77,272.41
3141,1070.17,837.02,393.31,169.5,204.16,457.45,192.61,111.16,138.3
2849,964.14,799.05,315.84,173.67,183.41,292.31,191.87,157.92,122.03
2366,804.79,634.93,268.13,139.42,133.15,337.79,153.14,82.83,101.64
4897,1684.4,1389.01,531.47,276.76,261.37,651.47,320.24,161.5,205.62
3089,1071.53,808.84,317.65,192.65,192.84,336.01,160.01,177.1,153.11
6041,1934.79,1721.98,791.13,362.74,383.86,810.21,319.78,463.32,273.62
4038,1326.23,1079.65,539.64,228.94,247.77,507.12,255.47,129.89,183.19
4860,1650.13,1325.78,526.34,309.96,263.72,573.25,295.53,150.51,215.08
9537,3193.53,2650.21,1247.15,530.25,529.62,1071.94,624.54,487.92,440.32
6270,2193.1,1782.63,934.88,394.16,402.34,772.51,325.17,170.33,277.34
3854,1158.84,1009.5,399.74,266.48,266.9,431.48,236.36,145.08,180.71
6683,2123.57,1950.08,832.16,431.58,460.44,695.98,399.12,530.93,273.22
2494,783.24,713.51,340.81,145.57,150.62,354.91,167.33,175.73,100.5
9116,2854.36,2385.7,932.57,592.1,617.44,1181.82,489.92,568.54,415.91
7233,2250.38,2160.85,1004.76,478.71,365.91,854.82,412.09,155.95,342.42
5182,1738.33,1467.75,771.99,292.87,348.35,633.93,274.69,186.06,241.95
3784,1151.24,1031.6,395.14,242.56,225.24,542.03,223.39,205.02,166.44
5510,1857.31,1420.9,777.52,323.37,361.62,639.12,372.63,345.02,220.58
5786,1936.41,1600.76,688.12,384.02,289.95,688.58,366.87,347.75,238.43
7266,2270.92,1876.36,778.96,406.22,489.52,1004.92,471.46,226.17,319.12
6130,1916.49,1664.14,764.16,421.47,379.44,674.46,317.94,294.1,285.93
2998,993.67,810.77,310.52,184.36,164.3,398.62,177.0,95.67,129.28
7428,2511.47,2124.39,936.71,423.89,423.02,904.11,495.99,560.18,336.61
8681,2984.74,2253.75,876.5,506.86,468.89,1085.19,579.45,463.96,362.48
8893,3046.8,2588.7,1213.28,506.51,520.13,1239.19,620.38,386.09,370.8
7133,2484.03,1899.57,887.33,377.51,403.73,1067.5,431.69,535.55,338.3
6469,2128.75,1760.86,795.34,332.31,392.6,915.85,323.72,480.24,287.12
8700,3005.27,2510.97,955.34,490.99,576.77,939.84,591.44,437.14,430.57
3451,1174.81,970.66,407.44,204.21,240.35,383.85,238.55,211.22,145.33
3751,1293.09,995.52,409.21,214.69,206.41,451.98,257.15,146.78,166.84
4280,1286.49,1152.65,585.37,215.19,223.12,581.91,280.08,164.61,179.26
6800,2368.41,1803.97,747.67,418.74,393.81,853.19,368.82,360.22,289.4
6658,2155.04,1862.5,871.12,352.18,352.02,966.01,351.42,471.38,308.94
9082,3087.05,2421.54,1035.17,492.43,605.63,930.3,581.41,507.04,445.89
4934,1511.58,1412.53,655.48,258.62,296.15,557.18,260.56,234.57,203.7
8869,2836.28,2474.36,1126.56,535.76,553.42,984.14,612.55,530.8,366.25
5734,1798.03,1475.27,694.8,297.61,303.97,786.75,337.83,394.14,283.97
9607,3022.2,2550.79,1283.98,529.61,624.38,1183.95,486.27,645.98,455.01
9669,2960.29,2524.31,1167.88,570.8,671.72,974.16,512.57,408.38,417.01
5346,1819.18,1440.83,754.15,285.23,318.88,741.34,298.36,407.04,235.59
3873,1163.69,1068.17,528.59,228.22,268.2,457.36,248.16,81.12,185.47
8219,2594.12,2263.0,1044.08,467.29,416.66,928.94,532.15,386.68,386.2
6534,2017.18,1880.0,939.94,439.16,331.37,713.09,354.54,486.47,301.19
5803,1911.81,1505.64,820.79,382.41,401.57,854.79,365.42,358.4,282.3
7979,2495.13,2372.35,1010.08,557.39,510.7,1173.73,404.03,496.61,344.09
3979,1245.23,1062.96,411.52,241.04,213.97,413.13,207.14,116.94,167.57
2698,875.28,715.0,346.15,165.95,154.53,301.2,163.77,148.18,118.98
3312,1101.69,941.47,390.03,228.31,199.23,438.2,212.22,258.39,132.73
4962,1518.7,1440.35,630.2,287.76,317.83,662.53,338.84,162.22,223.65
7659,2364.91,2059.69,1013.72,468.07,511.93,925.85,450.0,303.53,334.33
4938,1542.43,1418.9,653.01,284.34,255.06,634.17,258.75,213.9,204.03
6787,2366.54,1996.65,907.26,413.45,428.47,917.14,465.45,282.29,330.9
4300,1375.39,1239.86,576.04,221.95,256.0,634.36,252.62,247.78,180.36
5197,1714.75,1308.14,548.1,341.32,321.97,708.12,311.56,177.08,244.57
7296,2276.91,2125.82,799.54,508.57,439.0,769.83,489.48,367.29,343.33
9204,2986.91,2657.42,1210.57,472.3,543.16,1250.75,568.03,405.11,372.08
8553,2597.6,2424.47,1029.85,564.68,462.81,884.26,479.22,501.79,378.7
7730,2332.43,2226.25,1067.84,423.87,459.52,967.22,470.1,266.81,346.02
7729,2499.84,2310.75,821.17,416.99,415.77,976.52,483.04,411.09,372.35
2126,680.18,577.33,232.96,135.78,108.2,295.33,144.13,136.96,98.32
7602,2332.63,1926.05,972.47,386.81,436.94,764.59,415.8,468.11,308.89
3191,1067.01,871.28,398.99,189.11,161.14,458.67,195.25,223.55,141.96
4639,1622.0,1170.52,525.69,232.08,284.14,617.89,317.35,358.92,199.52
6389,2043.09,1691.25,769.35,390.29,328.7,648.86,325.26,455.14,266.48
5916,1959.54,1652.6,601.95,350.47,347.57,638.94,318.82,451.35,252.97
9805,3413.6,2603.04,998.66,669.78,682.46,999.87,558.16,206.4,474.58
3366,1149.75,956.85,352.58,216.79,168.97,465.51,213.97,194.34,155.51
3019,975.67,878.83,388.97,158.56,173.1,327.7,201.78,108.88,133.91
8453,2847.6,2290.95,1210.35,482.59,536.47,864.57,456.32,579.37,399.02
8805,2697.91,2597.54,995.06,604.3,468.24,941.25,483.69,608.8,437.45
8671,2823.32,2202.36,881.81,559.34,530.79,1109.7,576.32,198.27,427.23
8683,2726.05,2535.49,1175.95,537.35,478.99,1083.42,459.91,483.93,355.73
6079,1872.69,1771.59,867.88,371.92,331.03,682.75,335.7,431.93,263.36
6514,2093.04,1733.37,696.4,377.56,442.3,958.51,421.16,359.86,280.96
6539,2004.54,1732.41,780.02,403.48,353.54,933.38,348.68,297.74,297.78
2684,899.0,711.94,289.7,175.62,154.41,310.6,178.65,66.04,109.79
5629,1817.11,1635.62,592.83,295.81,300.54,696.47,336.67,359.22,277.04
4887,1595.89,1424.96,647.08,339.14,272.1,614.99,288.1,119.63,233.72
8379,2575.02,2232.89,1243.25,459.06,468.07,1154.7,441.62,468.18,345.45
3462,1062.79,968.08,463.59,204.1,195.73,420.28,220.16,259.85,147.28
6086,2003.33,1563.78,908.28,307.06,382.33,774.89,411.9,274.76,252.15
4261,1488.16,1165.12,518.65,259.95,276.33,514.0,272.03,282.12,190.79
6180,1883.74,1853.63,895.44,356.2,372.12,853.71,348.17,420.17,302.21
4841,1521.46,1248.7,533.74,266.23,301.16,618.66,309.71,99.82,224.85
3767,1293.86,1120.22,398.91,262.6,249.62,532.61,226.77,282.13,173.49
6180,1876.33,1799.69,835.08,361.92,432.55,634.6,414.52,193.6,251.8
8040,2764.11,2400.83,953.31,468.62,475.41,1167.53,475.91,297.17,394.47
5560,1813.75,1439.92,644.32,329.5,382.13,783.79,304.39,401.69,238.01
4112,1317.54,1071.9,549.22,215.15,245.93,579.48,213.93,251.64,201.49
7765,2449.73,1947.8,905.98,449.3,509.69,830.97,431.9,328.55,345.86
6758,2127.8,1934.38,869.27,383.37,415.38,764.83,414.07,170.79,306.05
2626,827.95,741.07,301.92,155.73,177.73,391.31,140.23,113.37,120.93
6159,2120.18,1594.59,857.26,413.47,363.22,908.54,312.85,480.28,264.13
5414,1820.13,1567.66,625.96,291.57,346.04,602.73,319.3,142.26,261.8
9082,3028.72,2406.36,1151.14,564.49,538.8,1104.78,517.21,642.71,450.32
7014,2384.32,1800.84,709.53,355.98,470.92,756.09,409.67,277.18,300.44
3375,1055.89,915.06,471.1,190.13,235.87,381.82,199.4,200.05,135.0
3181,1052.6,809.72,416.76,189.12,174.53,347.48,207.79,184.16,143.96
7708,2489.71,2028.45,844.89,396.85,458.52,801.99,533.54,304.74,354.02
2490,844.41,668.73,275.81,151.59,128.55,321.15,137.56,57.91,101.18
5729,1807.29,1676.27,648.09,322.01,302.61,641.87,394.43,165.73,267.71
7974,2648.64,2309.49,1027.26,557.03,546.88,1193.01,435.12,430.2,342.25
5534,1904.31,1506.01,705.12,346.54,336.87,696.02,360.26,425.74,274.41
5296,1695.29,1515.87,602.12,290.66,306.65,624.69,336.97,400.09,253.22
3940,1195.12,1097.02,530.73,205.09,249.91,573.89,201.12,105.62,160.46
6408,2087.74,1711.21,925.65,325.62,392.19,839.69,413.31,464.67,317.48
8758,2778.9,2507.36,894.86,453.8,488.47,931.45,595.74,298.02,370.22
7014,2339.95,1993.2,847.71,446.1,382.49,875.99,481.19,523.19,336.55
3882,1349.2,1090.67,503.4,260.48,239.93,473.81,247.3,254.31,180.25
6908,2240.13,1940.44,893.35,367.05,371.41,955.08,454.08,536.58,313.37
4987,1612.34,1417.05,503.57,289.46,263.23,671.69,256.49,231.91,245.99
7585,2523.75,2042.09,838.36,432.99,427.55,899.12,403.71,484.64,349.36
5159,1574.4,1513.93,531.85,324.45,346.82,637.0,285.03,330.78,250.66
7422,2320.68,1915.73,953.34,398.22,376.57,934.72,449.97,369.4,358.31
6775,2343.8,1993.17,896.13,467.92,451.66,820.61,391.09,531.64,316.54
6530,2177.74,1744.26,705.16,421.65,407.6,688.17,412.32,226.07,293.22
2681,806.1,687.01,312.74,185.26,136.21,389.48,157.95,212.26,109.87
7254,2250.42,2031.13,845.02,402.94,450.04,969.34,475.14,498.55,301.33
3073,1026.82,826.02,433.26,189.77,179.83,379.47,197.51,175.06,139.29
7551,2553.9,2195.64,828.59,488.14,504.58,970.15,490.4,185.27,327.12
4387,1500.32,1191.24,558.97,281.73,298.95,485.46,292.07,156.01,184.6
4394,1382.39,1245.38,611.41,221.58,244.88,555.96,293.01,309.68,218.25
4693,1626.37,1245.58,663.96,328.35,308.25,644.36,307.82,298.89,228.01
3370,1104.17,877.79,449.32,231.05,189.38,426.92,172.94,262.06,149.3
6744,2258.07,1816.85,775.4,353.35,377.08,836.48,421.26,295.44,328.51
6340,2091.17,1777.36,894.91,385.92,341.43,780.58,319.51,467.05,257.37
4156,1272.31,1175.51,569.82,233.95,264.2,573.87,269.62,298.02,170.36
9992,3478.77,2786.87,1351.15,675.24,551.9,1375.57,511.8,779.06,494.41
9966,3051.03,2983.85,1030.15,637.33,590.96,1370.36,694.27,362.23,467.29
4580,1432.37,1303.26,467.91,249.47,303.39,514.37,285.25,227.5,218.21
9257,3153.69,2745.4,1247.55,469.12,609.46,1211.69,496.55,230.11,447.38
6391,2114.97,1635.44,941.01,356.84,428.89,888.0,379.41,354.41,259.04
4159,1421.99,1052.51,576.8,211.12,221.35,532.75,276.71,265.92,196.21
9980,3251.35,2650.19,1412.91,527.21,616.14,1386.71,534.93,342.12,434.81
7708,2457.69,1979.64,980.84,483.47,526.43,1100.09,468.15,232.62,371.37
5248,1816.29,1449.99,604.72,340.6,266.81,570.43,262.78,306.34,230.27
8486,2561.18,2341.7,1136.16,503.73,559.15,978.58,558.11,369.88,404.58
5731,1964.62,1597.53,777.12,355.35,314.77,745.41,308.86,261.3,280.89
8244,2568.34,2368.18,1102.78,437.9,522.61,943.81,476.04,397.91,357.73
5829,1996.06,1740.34,858.82,328.38,375.09,857.27,353.27,295.46,260.52
8772,2692.65,2578.2,1038.24,563.67,600.98,962.35,464.01,278.35,398.02
3627,1193.32,928.22,369.89,207.82,218.26,427.43,248.57,198.27,170.03
5472,1884.59,1460.62,795.75,311.77,366.43,819.24,324.91,132.13,265.07
2027,656.09,532.68,218.97,109.21,103.19,221.87,110.75,54.35,85.34
9080,3062.94,2350.28,1224.58,562.02,530.37,1111.76,587.5,569.24,449.06
3985,1355.83,1104.79,572.49,263.77,234.28,461.02,270.52,254.59,190.71
7656,2578.73,2125.79,884.32,454.68,465.22,1075.59,522.55,275.46,316.92
6153,2130.58,1608.16,870.78,321.87,366.88,708.87,360.71,191.25,266.78
3521,1134.97,1005.58,410.56,235.09,244.21,380.52,201.36,81.83,149.69
2296,708.67,658.14,320.78,118.08,118.41,336.72,157.47,103.63,95.49
4181,1264.29,1049.64,432.7,248.5,231.21,484.45,213.47,211.32,194.2
5402,1687.17,1457.39,717.18,298.31,374.75,740.55,351.19,399.57,219.63
4296,1319.56,1265.2,575.05,295.25,253.06,492.01,230.05,86.55,197.56
9164,3004.85,2529.41,1141.57,593.38,562.88,998.23,543.52,406.44,442.41
4597,1421.61,1229.15,617.63,281.93,237.3,644.13,317.53,207.59,200.52
2901,875.95,762.05,424.01,183.79,161.53,298.16,178.77,212.33,130.25
8060,2432.5,2113.07,1101.74,488.88,409.39,939.79,487.38,256.0,334.02
3098,1058.21,789.95,458.7,164.05,163.42,430.63,158.73,74.26,146.24
3677,1211.84,1069.5,450.18,236.0,230.42,461.86,204.25,157.73,180.49
4881,1551.69,1241.4,617.03,292.14,318.59,656.39,244.35,276.94,231.01
7287,2511.91,1928.25,824.79,456.79,491.16,753.04,491.87,520.94,300.44
6866,2083.9,1732.18,1024.96,349.51,377.83,944.01,431.85,248.15,298.36
7622,2660.2,2203.29,783.21,402.75,431.84,827.73,399.09,267.37,318.08
3378,1117.49,851.14,398.37,208.72,207.37,474.39,193.46,133.63,155.03
3248,1004.19,862.07,373.15,192.24,167.84,416.42,215.11,88.0,153.39
5735,1915.22,1598.14,684.33,312.77,379.28,785.45,302.84,450.96,285.33
7650,2586.99,2069.16,1116.03,419.34,456.44,846.41,417.73,401.14,344.47
6241,2006.28,1648.33,738.95,390.89,432.56,747.49,379.63,226.76,289.41
8079,2771.76,2130.91,1178.31,413.48,422.91,1131.9,427.37,336.93,331.77
3264,1003.8,946.2,395.49,191.55,171.9,475.04,188.18,234.87,135.63
3907,1226.57,1167.02,557.68,236.23,222.59,434.96,272.09,236.07,165.33
9036,2753.04,2416.24,1139.33,507.49,489.17,1262.06,550.08,480.65,366.35
8487,2635.59,2138.36,980.82,563.63,542.59,894.77,543.43,538.83,374.12
7868,2454.32,1981.38,963.57,402.33,542.39,954.29,497.77,514.17,389.56
3058,1057.71,880.58,370.69,205.85,158.4,449.33,165.85,96.79,142.29
4749,1443.25,1318.41,536.62,306.15,260.46,699.32,317.81,140.19,210.67
4048,1300.91,1170.6,463.42,238.53,221.66,464.85,212.28,315.75,181.91
8115,2650.52,2311.76,887.15,555.79,488.37,889.77,555.32,252.73,336.5
6248,2155.15,1845.5,729.77,400.15,368.89,671.5,339.4,299.19,255.96
4476,1566.08,1317.25,587.34,307.15,288.87,555.22,309.27,353.46,190.63
6016,2031.42,1741.13,717.88,357.66,388.95,629.3,396.81,270.92,259.08
6603,2301.41,1807.63,895.47,389.97,405.79,778.12,352.73,336.03,272.23
5197,1763.63,1379.32,776.17,315.02,321.28,524.12,276.52,352.89,243.81
6586,2292.98,1813.46,782.78,337.92,440.25,744.02,340.43,266.23,324.24
5553,1862.27,1527.65,683.75,378.55,321.73,805.26,305.12,254.67,231.8
6440,1957.68,1806.51,696.84,408.0,323.59,787.93,406.89,257.15,311.58
8031,2570.69,2082.48,960.59,500.75,435.77,832.71,485.12,299.11,345.2
3761,1249.89,1063.54,512.78,257.74,190.71,497.74,234.19,181.69,173.27
2220,704.93,605.68,246.13,155.12,128.47,328.08,112.38,143.75,90.77
8034,2520.02,2257.64,876.53,427.95,459.2,989.55,414.55,578.75,340.59
8038,2643.46,2105.8,955.07,522.31,417.76,1054.7,513.14,387.49,334.23
6818,2363.63,1852.59,960.88,419.98,443.86,995.23,456.52,267.68,283.72
9192,2773.68,2394.61,1205.83,544.35,561.27,1111.82,525.68,686.6,453.48
6623,2241.63,1945.61,979.4,460.64,361.05,882.38,353.2,265.95,289.02
9349,3142.54,2565.35,1357.73,626.43,609.39,1140.91,525.11,621.71,392.29
7618,2652.57,1990.2,819.37,487.06,482.67,1128.28,443.68,494.54,317.77
4888,1693.87,1232.07,499.2,281.81,263.13,611.93,306.0,112.36,228.41
3664,1238.84,1039.8,439.51,232.01,255.23,528.65,213.21,112.33,172.89
9209,3002.32,2401.08,1161.29,558.38,493.13,1154.44,625.67,500.7,458.59
5986,1856.94,1792.68,752.91,329.15,391.69,798.65,347.33,431.34,276.92
6576,2152.07,1819.48,701.69,388.03,456.15,784.56,352.65,365.89,293.21
4977,1683.56,1316.16,528.76,269.97,321.07,726.03,273.57,321.33,210.24
3871,1334.66,1095.04,396.17,232.29,245.09,512.32,229.56,247.99,156.36
9915,3366.0,2615.19,1413.31,638.57,674.88,1001.37,650.91,492.4,483.93
9015,2792.52,2623.49,1328.7,457.36,499.27,908.55,607.5,483.64,431.72
3462,1142.41,918.86,366.23,226.09,192.29,463.25,185.93,84.05,166.04
7521,2381.21,2251.88,832.24,379.06,472.49,795.07,376.57,569.07,325.06
9713,2918.37,2722.14,1014.94,586.14,657.01,1319.11,654.54,587.26,423.25
2344,726.67,684.96,337.24,144.08,146.14,272.14,127.9,68.61,112.13
2044,624.77,518.44,302.38,133.32,142.14,259.48,135.79,70.8,95.81
9813,3357.38,2624.14,1109.75,640.01,534.4,1066.87,598.74,199.0,456.27
4068,1272.98,1167.0,468.55,237.36,270.59,456.88,236.28,145.8,185.28
7753,2436.26,2192.18,915.89,397.94,531.43,944.67,410.41,302.35,338.68
9237,3214.45,2398.96,1155.76,589.97,540.73,1231.05,586.0,563.35,437.95
7983,2546.21,2137.93,1070.7,480.73,552.74,860.46,529.78,387.97,348.13
9016,2709.12,2372.76,1128.98,510.86,487.25,1028.4,533.94,636.23,426.88
8191,2573.55,2298.96,1208.58,448.03,565.64,903.86,482.67,206.47,343.24
3514,1075.16,939.04,368.95,184.12,239.15,502.97,228.78,219.35,161.31
4598,1403.04,1220.55,643.4,257.04,235.98,608.78,275.89,333.33,200.35
8430,2561.66,2194.91,983.98,498.8,509.4,1040.47,553.95,381.71,407.05
3001,989.32,811.62,356.75,178.72,181.79,442.19,153.3,112.01,135.61
3033,938.61,787.9,410.79,187.0,155.11,414.89,203.67,141.74,140.25
8685,2762.37,2589.25,1272.08,497.21,441.12,1273.32,479.77,584.77,354.63
4040,1386.13,1041.21,548.67,276.33,202.41,524.71,215.67,303.58,181.61
8899,2858.51,2631.12,1235.12,533.2,538.3,951.33,450.7,213.0,425.44
2273,785.97,616.95,312.63,132.91,134.74,304.06,151.57,117.54,110.47
7051,2290.85,1895.97,818.26,359.34,485.17,776.14,361.03,411.66,332.89
4647,1486.77,1215.5,640.57,288.02,264.16,545.09,321.05,97.81,205.33
3779,1275.49,1064.88,526.14,234.51,238.7,474.19,231.64,116.68,160.89
6476,1966.49,1840.97,820.32,399.35,324.78,698.56,414.29,153.83,284.24
7448,2267.72,2036.12,944.69,504.62,471.24,752.54,480.44,278.72,339.75
2478,824.18,626.4,341.93,161.71,169.17,288.33,138.41,80.1,99.26
8158,2646.02,2414.16,1149.07,549.43,465.78,1152.04,539.48,401.44,400.72
2515,853.89,752.03,293.9,128.74,141.55,253.43,173.35,149.19,109.24
6286,2173.78,1706.98,880.53,354.29,393.0,663.0,360.8,443.37,301.53
3191,1019.26,895.66,449.01,179.89,180.52,447.83,212.86,122.08,144.7
9688,3195.3,2640.12,1082.21,611.71,562.37,1116.95,633.99,223.06,451.67
4668,1517.26,1242.13,634.14,275.28,258.9,685.78,288.44,94.44,222.17
7256,2532.93,1842.05,793.27,475.63,412.85,863.55,416.15,512.8,311.13
8297,2833.88,2263.45,868.3,478.64,527.59,1160.21,483.75,603.09,382.17
3411,1178.8,992.33,439.09,185.67,233.47,385.24,191.54,88.89,162.08
5280,1651.15,1324.5,767.88,294.72,325.58,544.32,309.01,108.82,251.9
2271,769.02,633.85,231.13,121.84,114.01,327.2,158.5,154.46,100.29
2142,671.03,629.83,302.72,115.58,118.41,313.51,122.67,125.19,101.28
9778,3035.45,2550.86,1225.41,531.31,675.12,1323.99,619.05,521.84,420.64
8008,2780.48,2075.38,1145.5,402.98,546.2,1109.14,451.59,416.35,330.27
9987,3005.74,2882.39,1419.89,642.38,522.45,1002.26,592.56,663.39,410.76
7188,2503.36,1888.68,1033.38,416.85,489.99,989.72,371.44,270.26,323.87
8390,2579.62,2178.04,1161.54,423.3,581.35,1037.09,547.57,363.68,367.76
5332,1818.06,1433.77,757.94,306.06,301.21,653.91,337.09,131.55,225.67
2787,874.55,751.45,303.23,189.82,178.42,353.96,158.72,150.41,122.38
8222,2610.77,2414.84,947.11,495.17,503.18,933.69,497.41,638.43,362.74
3681,1144.19,1034.07,412.73,256.69,208.86,496.25,248.26,136.31,167.62
2622,863.36,708.72,359.53,159.42,139.14,300.95,133.43,198.63,106.4
5841,1853.96,1616.32,628.97,404.52,334.91,747.24,400.72,372.38,286.68
5676,1889.37,1689.74,619.32,306.71,389.12,606.46,337.25,193.17,248.17
4572,1375.18,1168.88,658.13,255.11,302.78,611.52,307.21,273.27,211.02
8915,2703.2,2321.34,1206.15,570.55,504.71,976.02,599.35,374.2,383.92
7033,2144.95,2096.72,1011.13,490.46,428.69,763.23,359.91,192.27,334.89
9788,3141.46,2915.51,1047.0,650.96,568.87,990.68,642.4,250.21,436.42
9497,3236.01,2458.38,1139.16,580.02,563.41,1007.53,614.05,199.76,410.44
5260,1811.59,1353.16,600.47,271.96,343.08,587.17,267.54,356.99,261.1
7214,2252.5,1955.39,724.89,413.27,439.04,801.59,496.4,527.28,350.98
6712,2206.36,1694.69,766.69,347.2,359.9,781.17,420.78,328.57,280.58
7127,2411.91,2015.12,847.96,400.72,394.7,732.09,380.23,364.87,335.01
2066,649.64,524.51,216.13,113.99,126.76,303.21,108.39,127.05,98.22
